sim_time	pts.pos_.x	pts.pos_.y	pts.pos_.z	pts.vel_.x	pts.vel_.y	pts.vel_.z	gts.f_thrust_.x	gts.f_thrust_.y	gts.f_thrust_.z
162.000000	-4410642.497861088254	2196584.033680037130	4432823.958729689009	-2850.271789308188	-4018.739162132902	43.213992140161	-76389.882582743579	-118810.917731463822	-1714.429001730856
163.000000	-4413495.938459531404	2192554.141870824154	4432863.988223787397	-2856.611484852310	-4041.072527856537	36.833657045476	-75965.030659823460	-119076.337564223286	-2127.803831004450
164.000000	-4416355.725152350962	2188501.832258408889	4432897.603358108550	-2862.963963769038	-4063.575096284217	30.385113251459	-75538.495759364319	-119339.287610854648	-2541.198722298088
165.000000	-4419221.870679685846	2184426.934648495633	4432924.735442093574	-2869.329139562302	-4086.248857262075	23.867393978509	-75110.285936483167	-119599.761100825315	-2954.605077712582
166.000000	-4422094.387695056386	2180329.276836747304	4432945.314809117466	-2875.706925505706	-4109.095841221802	17.279513774629	-74680.409298890241	-119857.751300246484	-3368.014281218695
167.000000	-4424973.288765151985	2176208.684567625634	4432959.270797539502	-2882.097234646884	-4132.118120324141	10.620467996703	-74248.874007290127	-120113.251512221890	-3781.417698601616
168.000000	-4427858.586369595490	2172064.981492073275	4432966.531731265597	-2888.499979812089	-4155.317809642759	3.889232273524	-73815.688275660301	-120366.255077285168	-4194.806677365727
169.000000	-4430750.292900728993	2167897.989123996347	4432967.024899723940	-2894.915073611016	-4178.697068390130	-2.915238050201	-73380.860371594361	-120616.755373802953	-4608.172546765081
170.000000	-4433648.420663385652	2163707.526795495301	4432960.676537318155	-2901.342428441883	-4202.258101187309	-9.794008489677	-72944.398616625083	-120864.745818400537	-5021.506617774929
171.000000	-4436552.981874702498	2159493.411610794254	4432947.411802254617	-2907.781956496784	-4226.003159379448	-16.748166016544	-72506.311386636749	-121110.219866344254	-5434.800183062184
172.000000	-4439463.988663917407	2155255.458398845978	4432927.154754780233	-2914.233569767336	-4249.934542399031	-23.778819676991	-72066.607112140497	-121353.171012016945	-5848.044516977643
173.000000	-4442381.453072154894	2150993.479664538521	4432899.828334798105	-2920.697180050593	-4274.054599179019	-30.887101232392	-71625.294278611080	-121593.592789365517	-6261.230875502054
174.000000	-4445305.387052233331	2146707.285538472701	4432865.354338814504	-2927.172698955301	-4298.365729617924	-38.074165823493	-71182.381426930093	-121831.478772293936	-6674.350496274325
175.000000	-4448235.802468496375	2142396.683725235518	4432823.653396211565	-2933.660037908464	-4322.870386099319	-45.341192659155	-70737.877153689027	-122066.822575152852	-7087.394598564360
176.000000	-4451172.711096633226	2138061.479450128973	4432774.644944847561	-2940.159108162263	-4347.571075068081	-52.689385730767	-70291.790111573020	-122299.617853195668	-7500.354383151796
177.000000	-4454116.124623485841	2133701.475404311437	4432718.247205884196	-2946.669820801304	-4372.470358665993	-60.119974553517	-69844.129009690369	-122529.858303060435	-7913.221032530201
178.000000	-4457066.054646901786	2129316.471688233316	4432654.377157879993	-2953.192086750292	-4397.570856429404	-67.634214935694	-69394.902613997998	-122757.537663226220	-8325.985710732573
179.000000	-4460022.512675589882	2124906.265753387939	4432582.950510114431	-2959.725816782067	-4422.875247051722	-75.233389777304	-68944.119747739445	-122982.649714474130	-8738.639563244813
180.000000	-4462985.510128952563	2120470.652342242189	4432503.881675071083	-2966.270921526055	-4448.386270213875	-82.918809899419	-68491.789291598267	-123205.188280495160	-9151.173717238407
181.000000	-4465955.058336951770	2116009.423426285852	4432417.083740102127	-2972.827311477163	-4474.106728485727	-90.691814905599	-68037.920184266273	-123425.147228305999	-9563.579281335249
182.000000	-4468931.168539979495	2111522.368142183870	4432322.468438193202	-2979.394897005148	-4500.039489301910	-98.553774076961	-67582.521422862133	-123642.520468738876	-9975.847345760232
183.000000	-4471913.851888739504	2107009.272725877818	4432219.946117815562	-2985.973588364446	-4526.187487015509	-106.506087302437	-67125.602063188155	-123857.301957041505	-10387.968982276310
184.000000	-4474903.119444146752	2102469.920444611460	4432109.425711847842	-2992.563295704519	-4552.553725033371	-114.550186045913	-66667.171220211530	-124069.485693371054	-10799.935244129940
185.000000	-4477898.982177211903	2097904.091526778881	4431990.814705506898	-2999.163929080720	-4579.141278036916	-122.687534352032	-66207.238068336359	-124279.065723390653	-11211.737166192028
186.000000	-4480901.450968952850	2093311.563089487143	4431864.019103240222	-3005.775398465747	-4605.953294292577	-130.919629892501	-65745.811841951261	-124486.036138756186	-11623.365764830822
187.000000	-4483910.536610326730	2088692.109063793207	4431728.943394547328	-3012.397613761653	-4632.992998056267	-139.248005054917	-65282.901835759338	-124690.391077703782	-12034.812038080014
188.000000	-4486926.249802167527	2084045.500117463991	4431585.490518727340	-3019.030484812503	-4660.263692076521	-147.674228076155	-64818.517405119186	-124892.124725668080	-12446.066965528511
189.000000	-4489948.601155124605	2079371.503575188341	4431433.561828414910	-3025.673921417661	-4687.768760201129	-156.199904222564	-64352.667966527450	-125091.231315818455	-12857.121508419172
190.000000	-4492977.601189630106	2074669.883336131694	4431273.057051964104	-3032.327833345768	-4715.511670092521	-164.826677019300	-63885.362997884331	-125287.705129724112	-13267.966609689751
191.000000	-4496013.260335880332	2069940.399788716808	4431103.874254536815	-3038.992130349454	-4743.495976057334	-173.556229531269	-63416.612039007974	-125481.540497900365	-13678.593194027764
192.000000	-4499055.588933827356	2065182.809722513426	4430925.909797899425	-3045.666722180777	-4771.725321995969	-182.390285698289	-62946.424691921107	-125672.731800494759	-14088.992167831942
193.000000	-4502104.597233162262	2060396.866237118142	4430739.058298881166	-3052.351518607473	-4800.203444478336	-191.330611727293	-62474.810621191165	-125861.273467925465	-14499.154419427414
194.000000	-4505160.295393380336	2055582.318647890585	4430543.212586356327	-3059.046429430089	-4828.934175952256	-200.379017544499	-62001.779554460940	-126047.159981454766	-14909.070819121152
195.000000	-4508222.693483795971	2050738.912388416706	4430338.263656793162	-3065.751364499909	-4857.921448091467	-209.537358310647	-61527.341282564405	-126230.385873982086	-15318.732219227813
196.000000	-4511291.801483600400	2045866.388909545727	4430124.100628213957	-3072.466233737874	-4887.169295290613	-218.807536002681	-61051.505659981529	-126410.945730656822	-15728.129454266787
197.000000	-4514367.629281952046	2040964.485574856633	4429900.610692587681	-3079.190947154465	-4916.681858314916	-228.191501065347	-60574.282605210050	-126588.834189558940	-16137.253341027712
198.000000	-4517450.186678082682	2036032.935552398441	4429667.679066472687	-3085.925414870620	-4946.463388112979	-237.691254136498	-60095.682100949365	-126764.045942456825	-16546.094678815374
199.000000	-4520539.483381399885	2031071.467702524038	4429425.188939963467	-3092.669547139680	-4976.518249801385	-247.308847850069	-59615.714194314016	-126936.575735568404	-16954.644249590277
200.000000	-4523635.529011648148	2026079.806461659726	4429173.021423715167	-3099.423254370552	-5006.850926830532	-257.046388720970	-59134.388997251728	-127106.418370213723	-17362.892818247190
201.000000	-4526738.333099059761	2021057.671721809776	4428911.055494132452	-3106.186447152003	-5037.466025341696	-266.906039116351	-58651.716686573483	-127273.568703693789	-17770.831132618619
202.000000	-4529847.905084568076	2016004.778705595993	4428639.167936467566	-3112.959036278254	-5068.368278725866	-276.890019318170	-58167.707504217651	-127438.021649973423	-18178.449924147164
203.000000	-4532964.254320005886	2010920.837836650666	4428357.233285828494	-3119.740932775829	-5099.562552395775	-287.000609682088	-57682.371757128254	-127599.772180599277	-18585.739908101357
204.000000	-4536087.390068367124	2005805.554605105659	4428065.123766004108	-3126.532047931882	-5131.053848783095	-297.240152898108	-57195.719817638645	-127758.815325404779	-18992.691783717597
205.000000	-4539217.321504076943	2000658.629427985055	4427762.709225945175	-3133.332293323873	-5162.847312573695	-307.611056358935	-56707.762122969565	-127915.146173497589	-19399.296235107151
206.000000	-4542354.057713288814	1995479.757504222682	4427449.857073822990	-3140.141580850869	-5194.948236194713	-318.115794642094	-56218.509175542160	-128068.759873995645	-19805.543931342007
207.000000	-4545497.607694237493	1990268.628664067481	4427126.432208561338	-3146.959822766349	-5227.362065568072	-328.756912112607	-55727.971542349143	-128219.651637035859	-20211.425527465668
208.000000	-4548647.980357602239	1985024.927212599199	4426792.296948697418	-3153.786931712753	-5260.094406146122	-339.537025653196	-55236.159854821883	-128367.816734638502	-20616.931664892429
209.000000	-4551805.184526915662	1979748.331767051248	4426447.310958438553	-3160.622820757717	-5293.151029246214	-350.458827529696	-54743.084808129046	-128513.250501706687	-21022.052972428603
210.000000	-4554969.228939011693	1974438.515087650158	4426091.331170793623	-3167.467403432162	-5326.537878702014	-361.525088399788	-54248.757160554742	-128655.948336965448	-21426.780067270818
211.000000	-4558140.122244499624	1969095.143901639385	4425724.211707600392	-3174.320593770232	-5360.261077850905	-372.738660473745	-53753.187732431681	-128795.905704036530	-21831.103556138863
212.000000	-4561317.873008294962	1963717.878720122157	4425345.803796334192	-3181.182306351251	-5394.326936877899	-384.102480836486	-53256.387405114059	-128933.118132448872	-22235.014036433560
213.000000	-4564502.489710184745	1958306.373647392029	4424955.955683499575	-3188.052456343627	-5428.741960538209	-395.619574941054	-52758.367119208953	-129067.581218798368	-22638.502098055887
214.000000	-4567693.980745437555	1952860.276182339527	4424554.512544452213	-3194.930959550938	-5463.512856282125	-407.293060284145	-52259.137872993080	-129199.290627810144	-23041.558324952006
215.000000	-4570892.354425475933	1947379.227011507610	4424141.316389415413	-3201.817732460025	-5498.646542807509	-419.126150275451	-51758.710719600858	-129328.242093608467	-23444.173297893441
216.000000	-4574097.618978561834	1941862.859793387353	4423716.205965575762	-3208.712692291331	-5534.150159067331	-431.122158312941	-51257.096764419774	-129454.431420958499	-23846.337596353122
217.000000	-4577309.782550573349	1936310.800933454186	4423279.016654924490	-3215.615757051303	-5570.031073761513	-443.284502077866	-50754.307161074074	-129577.854486559881	-24248.041802571672
218.000000	-4580528.853205821477	1930722.669349465519	4422829.580367779359	-3222.526845587154	-5606.296895344618	-455.616708063277	-50250.353107613497	-129698.507240461113	-24649.276503707526
219.000000	-4583754.838927899487	1925098.076226467267	4422367.725431568921	-3229.445877643340	-5642.955482583541	-468.122416352531	-49745.245839775853	-129816.385707633017	-25050.032298328679
220.000000	-4586987.747620628215	1919436.624760968145	4421893.276474761777	-3236.372773920416	-5680.014955701680	-480.805385663605	-49238.996625443739	-129931.485989374560	-25450.299800051180
221.000000	-4590227.587109049782	1913737.909893649165	4421406.054305585101	-3243.307456135356	-5717.483708149243	-493.669498678092	-48731.616755195391	-130043.804265213577	-25850.069645082149
222.000000	-4593474.365140437149	1908001.518029973377	4420905.875785268843	-3250.249847083417	-5755.370419042366	-506.718767674247	-48223.117531697739	-130153.336794822229	-26249.332500039691
223.000000	-4596728.089385450818	1902227.026748003205	4420392.553695498966	-3257.199870701307	-5793.684066317057	-519.957340485312	-47713.510257552116	-130260.079919789277	-26648.079071344142
224.000000	-4599988.767439292744	1896414.004492693581	4419865.896599760279	-3264.157452130443	-5832.433940648067	-533.389506806537	-47202.806217204430	-130364.030066400795	-27046.300117901745
225.000000	-4603256.406822929159	1890562.010255847592	4419325.708698140457	-3271.122517780077	-5871.629660186456	-547.019704876050	-46691.016656990672	-130465.183747833362	-27443.986466632537
226.000000	-4606531.014984417707	1884670.593240915099	4418771.789675287902	-3278.094995388947	-5911.281186174449	-560.852528556719	-46178.152758747259	-130563.537567260762	-27841.129030847260
227.000000	-4609812.599300251342	1878739.292511698557	4418203.934541079216	-3285.074814083552	-5951.398839501176	-574.892734849446	-45664.225605042811	-130659.088221500642	-28237.718835236228
228.000000	-4613101.167076794431	1872767.636624015169	4417621.933463525027	-3292.061904431170	-5991.993318267983	-589.145251870597	-45149.246135770518	-130751.832505012266	-28633.747047021850
229.000000	-4616396.725551725365	1866755.143239255063	4417025.571593467146	-3299.056198484179	-6033.075716438444	-603.615187329789	-44633.225090254098	-130841.767315185032	-29029.205016356947
230.000000	-4619699.281895544380	1860701.318718704628	4416414.628880521283	-3306.057629811470	-6074.657543654343	-618.307837548491	-44116.172931515321	-130928.889658357759	-29424.084330803151
231.000000	-4623008.843213137239	1854605.657697450602	4415788.879879721440	-3313.066133511066	-6116.750746306567	-633.228697063543	-43598.099745834545	-131013.196657603621	-29818.376885879734
232.000000	-4626325.416545270942	1848467.642636530567	4415148.093548246659	-3320.081646193893	-6159.367729958000	-648.383468866078	-43079.015102039055	-131094.685563888575	-30212.074982421658
233.000000	-4629649.008870101534	1842286.743351955432	4414492.033031559549	-3327.104105927086	-6202.521383223991	-663.778075332897	-42558.927861904027	-131173.353769246285	-30605.171461264566
234.000000	-4632979.627104599029	1836062.416519053280	4413820.455438261852	-3334.133452117292	-6246.225103226652	-679.418669915018	-42037.845910181182	-131249.198826333421	-30997.659890344163
235.000000	-4636317.278105816804	1829794.105150547810	4413133.111602843739	-3341.169625305279	-6290.492822750185	-695.311649661503	-41515.775764775790	-131322.218475340953	-31389.534838281215
236.000000	-4639661.968671880662	1823481.238046555314	4412429.745835462585	-3348.212566826623	-6335.339039237769	-711.463668671461	-40992.721996198619	-131392.410684678354	-31780.792277902223
237.000000	-4643013.705542587675	1817123.229214601684	4411710.095657767728	-3355.262218270424	-6380.778845784479	-727.881652591326	-40468.686348259849	-131459.773710477457	-32171.430201907337
238.000000	-4646372.495399320498	1810719.477257583989	4410973.891523646191	-3362.318520616928	-6426.827964299930	-744.572814313723	-39943.666332225708	-131524.306193842349	-32561.449601764281
239.000000	-4649738.344863920473	1804269.364727410488	4410220.856523632072	-3369.381412855712	-6473.502781034845	-761.544671099371	-39417.652904545750	-131586.007319904398	-32950.856090590620
240.000000	-4653111.260495832190	1797772.257441837108	4409450.706071399152	-3376.450829718350	-6520.820384697036	-778.805063463652	-38890.626396806452	-131644.877100671525	-33339.662739942549
241.000000	-4656491.248786414042	1791227.503761799773	4408663.147570321336	-3383.526697819554	-6568.798607423923	-796.362176422889	-38362.548908128883	-131700.916901192395	-33727.895408054050
242.000000	-4659878.316148321144	1784634.433826223714	4407857.880057429895	-3390.608928701423	-6617.456068961576	-814.224564248177	-37833.348771149838	-131754.130528055306	-34115.603608271558
243.000000	-4663272.468895794824	1777992.358740907861	4407034.593820368871	-3397.697405200288	-6666.812224571065	-832.401181342982	-37302.884989399397	-131804.526726383920	-34502.885472110720
244.000000	-4666673.712628097273	1771300.569663576316	4406192.969563903287	-3404.790889451977	-6716.887515531523	-850.902188856247	-36768.714983023463	-131852.315945908951	-34891.488621114913
245.000000	-4670082.052326761186	1764558.336911129765	4405332.678067526780	-3411.889329530281	-6767.703198354006	-869.737320057606	-36233.736733269594	-131897.206811186916	-35279.324791598432
246.000000	-4673497.492922982201	1757764.909050879302	4404453.380153625272	-3418.992676731433	-6819.281525849094	-888.916760487791	-35697.961999934872	-131939.198335434834	-35666.385458215293
247.000000	-4676913.462639072910	1750943.948666681768	4403561.356149936095	-3412.813161395095	-6822.146689995976	-894.998293642394	-35692.600270193427	-131939.603605828568	-35670.252119784745
248.000000	-4680323.117049319670	1744120.621225774288	4402663.384649726562	-3406.494896986009	-6824.506654065966	-900.944499651637	-35692.600270193427	-131939.603605828568	-35670.252119784745
249.000000	-4683726.450910181738	1737294.938434545184	4401759.467566139996	-3400.172063999194	-6826.857390146998	-906.889459132835	-35692.600270193427	-131939.603605828568	-35670.252119784745
250.000000	-4687123.459657193162	1730466.909522458212	4400849.606149532832	-3393.844670643708	-6829.198895296120	-912.833164422840	-35692.600270193427	-131939.603605828568	-35670.252119784745
